team,year,statName,statValue,category
LSU,2024,interceptionTDs,1,
LSU,2024,penaltyYards,641,
LSU,2024,sacks,34,
Marshall,2024,netPassingYards,2354,
Marshall,2024,thirdDowns,170,
Marshall,2024,interceptionYards,55,
Marshall,2024,puntReturnYards,139,
Marshall,2024,rushingAttempts,505,
Marshall,2024,tacklesForLoss,86,
Marshall,2024,passCompletions,194,
Marshall,2024,sacks,34,
Marshall,2024,turnovers,9,
Marshall,2024,totalYards,4987,
Marshall,2024,fourthDowns,17,
Marshall,2024,rushingYards,2633,
Marshall,2024,interceptionTDs,2,
Marshall,2024,games,13,
Marshall,2024,thirdDownConversions,68,
Marshall,2024,interceptions,4,
Marshall,2024,fumblesRecovered,6,
Marshall,2024,puntReturnTDs,0,
Marshall,2024,kickReturnYards,832,
Marshall,2024,puntReturns,18,
Marshall,2024,firstDowns,258,
Marshall,2024,possessionTime,22355,
Marshall,2024,fumblesLost,5,
Marshall,2024,rushingTDs,21,
Marshall,2024,penaltyYards,553,
Marshall,2024,passesIntercepted,13,
Marshall,2024,kickReturns,33,
Marshall,2024,passingTDs,27,
Marshall,2024,fourthDownConversions,10,
Marshall,2024,penalties,70,
Marshall,2024,kickReturnTDs,0,
Marshall,2024,passAttempts,333,
Maryland,2024,interceptionYards,133,
Maryland,2024,tacklesForLoss,68,
Maryland,2024,kickReturnTDs,0,
Maryland,2024,netPassingYards,3308,
Maryland,2024,passesIntercepted,10,
Maryland,2024,puntReturnYards,98,
Maryland,2024,passAttempts,493,
Maryland,2024,rushingTDs,15,
Maryland,2024,rushingYards,1327,
Maryland,2024,fumblesRecovered,7,
Maryland,2024,turnovers,20,
Maryland,2024,fumblesLost,6,
Maryland,2024,rushingAttempts,370,
Maryland,2024,fourthDowns,31,
Maryland,2024,interceptions,14,
Maryland,2024,thirdDownConversions,72,
Maryland,2024,games,12,
Maryland,2024,thirdDowns,180,
Maryland,2024,passingTDs,21,
Maryland,2024,puntReturns,12,
Maryland,2024,puntReturnTDs,0,
Maryland,2024,kickReturnYards,239,
Maryland,2024,interceptionTDs,0,
Maryland,2024,passCompletions,315,
Maryland,2024,firstDowns,258,
Maryland,2024,sacks,14,
Maryland,2024,fourthDownConversions,14,
Maryland,2024,possessionTime,21664,
Maryland,2024,penalties,77,
Maryland,2024,penaltyYards,703,
Maryland,2024,totalYards,4635,
Maryland,2024,kickReturns,15,
Massachusetts,2024,puntReturns,18,
Massachusetts,2024,kickReturnTDs,0,
Massachusetts,2024,interceptions,6,
Massachusetts,2024,puntReturnTDs,1,
Massachusetts,2024,kickReturnYards,398,
Massachusetts,2024,interceptionYards,18,
Massachusetts,2024,thirdDowns,174,
Massachusetts,2024,passCompletions,187,
Massachusetts,2024,firstDowns,236,
Massachusetts,2024,fourthDowns,24,
Massachusetts,2024,penaltyYards,758,
Massachusetts,2024,thirdDownConversions,66,
Massachusetts,2024,rushingAttempts,482,
Massachusetts,2024,fumblesLost,4,
Massachusetts,2024,passesIntercepted,6,
Massachusetts,2024,passingTDs,14,
Massachusetts,2024,rushingTDs,18,
Massachusetts,2024,possessionTime,23268,
Massachusetts,2024,interceptionTDs,0,
Massachusetts,2024,tacklesForLoss,49,
Massachusetts,2024,turnovers,10,
Massachusetts,2024,kickReturns,22,
Massachusetts,2024,sacks,15,
Massachusetts,2024,totalYards,4149,
Massachusetts,2024,fumblesRecovered,4,
Massachusetts,2024,fourthDownConversions,14,
Massachusetts,2024,penalties,87,
Massachusetts,2024,netPassingYards,2181,
Massachusetts,2024,games,12,
Massachusetts,2024,rushingYards,1968,
Massachusetts,2024,puntReturnYards,130,
Massachusetts,2024,passAttempts,327,
Memphis,2024,sacks,25,
Memphis,2024,passCompletions,310,
Memphis,2024,penaltyYards,624,
Memphis,2024,passesIntercepted,11,
Memphis,2024,kickReturns,13,
Memphis,2024,rushingTDs,33,
Memphis,2024,puntReturnTDs,0,
Memphis,2024,rushingAttempts,444,
Memphis,2024,fumblesRecovered,14,
Memphis,2024,penalties,69,
Memphis,2024,possessionTime,25922,
Memphis,2024,puntReturnYards,177,
Memphis,2024,fumblesLost,2,
Memphis,2024,tacklesForLoss,74,
Memphis,2024,thirdDownConversions,82,
Memphis,2024,games,13,
Memphis,2024,firstDowns,300,
Memphis,2024,kickReturnTDs,0,
Memphis,2024,fourthDowns,23,
Memphis,2024,kickReturnYards,225,
Memphis,2024,passingTDs,25,
Memphis,2024,thirdDowns,179,
Memphis,2024,interceptionYards,138,
Memphis,2024,fourthDownConversions,12,
Memphis,2024,interceptions,6,
Memphis,2024,netPassingYards,3516,
Memphis,2024,interceptionTDs,0,
Memphis,2024,passAttempts,479,
Memphis,2024,puntReturns,14,
Memphis,2024,rushingYards,2276,
Memphis,2024,turnovers,8,
Memphis,2024,totalYards,5792,
Miami,2024,passCompletions,328,
Miami,2024,rushingTDs,30,
Miami,2024,firstDowns,352,
Miami,2024,passesIntercepted,14,
Miami,2024,puntReturnTDs,0,
Miami,2024,totalYards,6986,
Miami,2024,passingTDs,41,
Miami,2024,turnovers,16,
Miami,2024,interceptionTDs,1,
Miami,2024,fumblesLost,8,
Miami,2024,penalties,86,
Miami,2024,thirdDownConversions,90,
Miami,2024,rushingYards,2459,
Miami,2024,interceptions,8,
Miami,2024,thirdDowns,162,
Miami,2024,rushingAttempts,430,
Miami,2024,possessionTime,25518,
Miami,2024,kickReturnYards,559,
Miami,2024,interceptionYards,220,
Miami,2024,netPassingYards,4527,
Miami,2024,passAttempts,489,
Miami,2024,sacks,35,
Miami,2024,puntReturnYards,128,
Miami,2024,puntReturns,17,
Miami,2024,fumblesRecovered,4,
Miami,2024,fourthDownConversions,13,
Miami,2024,kickReturnTDs,0,
Miami,2024,kickReturns,25,
Miami,2024,games,13,
Miami,2024,fourthDowns,20,
Miami,2024,tacklesForLoss,83,
Miami,2024,penaltyYards,865,
Miami (OH),2024,firstDowns,235,
Miami (OH),2024,kickReturnTDs,0,
Miami (OH),2024,fumblesRecovered,10,
Miami (OH),2024,totalYards,4948,
Miami (OH),2024,turnovers,17,
Miami (OH),2024,fumblesLost,5,
Miami (OH),2024,sacks,29,
Miami (OH),2024,passAttempts,398,
Miami (OH),2024,rushingAttempts,407,
Miami (OH),2024,kickReturnYards,544,
Miami (OH),2024,interceptions,12,
Miami (OH),2024,puntReturns,19,
Miami (OH),2024,rushingYards,1904,
Miami (OH),2024,possessionTime,24424,
Miami (OH),2024,thirdDowns,163,
Miami (OH),2024,kickReturns,30,
Miami (OH),2024,puntReturnYards,100,
Miami (OH),2024,penaltyYards,585,
Miami (OH),2024,passCompletions,225,
Miami (OH),2024,puntReturnTDs,0,
Miami (OH),2024,fourthDowns,11,
Miami (OH),2024,interceptionYards,162,
Miami (OH),2024,tacklesForLoss,74,
Miami (OH),2024,fourthDownConversions,5,
Miami (OH),2024,penalties,74,
Miami (OH),2024,thirdDownConversions,55,
Miami (OH),2024,rushingTDs,14,
Miami (OH),2024,passesIntercepted,13,
Miami (OH),2024,interceptionTDs,0,
Miami (OH),2024,games,14,
Miami (OH),2024,netPassingYards,3044,
Miami (OH),2024,passingTDs,23,
Michigan,2024,kickReturnYards,495,
Michigan,2024,penaltyYards,514,
Michigan,2024,passingTDs,12,
Michigan,2024,totalYards,3724,
Michigan,2024,passCompletions,190,
Michigan,2024,tacklesForLoss,79,
Michigan,2024,games,13,
Michigan,2024,fumblesRecovered,6,
Michigan,2024,puntReturnYards,158,
Michigan,2024,sacks,36,
Michigan,2024,interceptionYards,149,
Michigan,2024,puntReturns,15,
Michigan,2024,rushingYards,2046,
Michigan,2024,firstDowns,210,
Michigan,2024,possessionTime,24885,
Michigan,2024,rushingAttempts,484,
Michigan,2024,penalties,51,
Michigan,2024,interceptions,13,
Michigan,2024,kickReturnTDs,0,
Michigan,2024,rushingTDs,18,
Michigan,2024,turnovers,20,
Michigan,2024,puntReturnTDs,0,
Michigan,2024,passAttempts,308,
Michigan,2024,fumblesLost,7,
Michigan,2024,interceptionTDs,2,
Michigan,2024,netPassingYards,1678,
Michigan,2024,fourthDowns,17,
Michigan,2024,thirdDownConversions,74,
Michigan,2024,thirdDowns,177,
Michigan,2024,fourthDownConversions,12,
Michigan,2024,passesIntercepted,12,
Michigan,2024,kickReturns,24,
Michigan State,2024,puntReturnTDs,0,
Michigan State,2024,fourthDowns,23,
Michigan State,2024,possessionTime,22256,
Michigan State,2024,penaltyYards,760,
Michigan State,2024,fourthDownConversions,12,
Michigan State,2024,sacks,19,
Michigan State,2024,games,12,
Michigan State,2024,totalYards,4038,
Michigan State,2024,fumblesLost,6,
Michigan State,2024,interceptions,13,
Michigan State,2024,netPassingYards,2617,
Michigan State,2024,fumblesRecovered,2,
Michigan State,2024,rushingAttempts,389,
Michigan State,2024,passAttempts,354,
Michigan State,2024,kickReturns,11,
Michigan State,2024,firstDowns,226,
Michigan State,2024,puntReturns,9,
Michigan State,2024,tacklesForLoss,66,
Michigan State,2024,passCompletions,212,
Michigan State,2024,kickReturnTDs,0,
Michigan State,2024,kickReturnYards,168,
Michigan State,2024,interceptionTDs,1,
Michigan State,2024,thirdDowns,154,
Michigan State,2024,interceptionYards,214,
Michigan State,2024,rushingTDs,11,
Michigan State,2024,turnovers,19,
Michigan State,2024,rushingYards,1421,
Michigan State,2024,passingTDs,13,
Michigan State,2024,puntReturnYards,50,
Michigan State,2024,passesIntercepted,9,
Michigan State,2024,thirdDownConversions,59,
Michigan State,2024,penalties,80,
Middle Tennessee,2024,fumblesLost,9,
Middle Tennessee,2024,fumblesRecovered,5,
Middle Tennessee,2024,netPassingYards,3133,
Middle Tennessee,2024,firstDowns,218,
Middle Tennessee,2024,kickReturnTDs,0,
Middle Tennessee,2024,thirdDowns,162,
Middle Tennessee,2024,penalties,88,
Middle Tennessee,2024,rushingAttempts,335,
Middle Tennessee,2024,rushingYards,1086,
Middle Tennessee,2024,sacks,20,
Middle Tennessee,2024,interceptionTDs,0,
Middle Tennessee,2024,games,12,
Middle Tennessee,2024,interceptions,10,
Middle Tennessee,2024,kickReturnYards,527,
Middle Tennessee,2024,penaltyYards,735,
Middle Tennessee,2024,rushingTDs,10,
Middle Tennessee,2024,kickReturns,30,
Middle Tennessee,2024,puntReturns,12,
Middle Tennessee,2024,possessionTime,21782,
Middle Tennessee,2024,tacklesForLoss,55,
Middle Tennessee,2024,totalYards,4219,
Middle Tennessee,2024,turnovers,19,
Middle Tennessee,2024,passCompletions,273,
Middle Tennessee,2024,passesIntercepted,5,
Middle Tennessee,2024,puntReturnTDs,1,
Middle Tennessee,2024,passingTDs,16,
Middle Tennessee,2024,passAttempts,427,
Middle Tennessee,2024,thirdDownConversions,62,
Middle Tennessee,2024,puntReturnYards,111,
Middle Tennessee,2024,fourthDownConversions,13,
Middle Tennessee,2024,fourthDowns,27,
Middle Tennessee,2024,interceptionYards,42,
Minnesota,2024,passesIntercepted,17,
Minnesota,2024,kickReturns,21,
Minnesota,2024,sacks,28,
Minnesota,2024,kickReturnTDs,0,
Minnesota,2024,firstDowns,264,
Minnesota,2024,fumblesRecovered,4,
Minnesota,2024,rushingAttempts,402,
Minnesota,2024,puntReturnTDs,0,
Minnesota,2024,totalYards,4394,
Minnesota,2024,penaltyYards,488,
Minnesota,2024,netPassingYards,2889,
Minnesota,2024,kickReturnYards,401,
Minnesota,2024,interceptions,6,
Minnesota,2024,puntReturnYards,196,
Minnesota,2024,interceptionTDs,2,
Minnesota,2024,passingTDs,20,
Minnesota,2024,fourthDownConversions,11,
Minnesota,2024,interceptionYards,239,
Minnesota,2024,thirdDowns,168,
Minnesota,2024,rushingYards,1505,
Minnesota,2024,fumblesLost,6,
Minnesota,2024,rushingTDs,18,
Minnesota,2024,puntReturns,25,
Minnesota,2024,passAttempts,411,
Minnesota,2024,passCompletions,273,
Minnesota,2024,possessionTime,24915,
Minnesota,2024,turnovers,12,
Minnesota,2024,games,13,
Minnesota,2024,thirdDownConversions,75,
Minnesota,2024,fourthDowns,12,
Minnesota,2024,penalties,63,
Minnesota,2024,tacklesForLoss,66,
Mississippi State,2024,penalties,82,
Mississippi State,2024,rushingYards,1663,
Mississippi State,2024,fourthDowns,37,
Mississippi State,2024,fumblesLost,10,
Mississippi State,2024,rushingTDs,19,
Mississippi State,2024,kickReturnTDs,0,
Mississippi State,2024,puntReturnTDs,1,
Mississippi State,2024,kickReturns,12,
Mississippi State,2024,passCompletions,215,
Mississippi State,2024,puntReturns,19,
Mississippi State,2024,fumblesRecovered,4,
Mississippi State,2024,turnovers,18,
Mississippi State,2024,sacks,10,
Mississippi State,2024,thirdDownConversions,59,
Mississippi State,2024,puntReturnYards,179,
Mississippi State,2024,possessionTime,18496,
Mississippi State,2024,netPassingYards,2871,
Mississippi State,2024,games,12,
Mississippi State,2024,thirdDowns,160,
Mississippi State,2024,fourthDownConversions,21,
Mississippi State,2024,passAttempts,367,
Mississippi State,2024,passesIntercepted,7,
Mississippi State,2024,kickReturnYards,308,
Mississippi State,2024,firstDowns,244,
Mississippi State,2024,penaltyYards,723,
Mississippi State,2024,rushingAttempts,417,
Mississippi State,2024,totalYards,4534,
Mississippi State,2024,tacklesForLoss,47,
Mississippi State,2024,interceptions,8,
Mississippi State,2024,interceptionTDs,1,
Mississippi State,2024,passingTDs,19,
Mississippi State,2024,interceptionYards,72,
Missouri,2024,fumblesLost,4,
Missouri,2024,thirdDownConversions,89,
Missouri,2024,games,13,
Missouri,2024,kickReturns,24,
Missouri,2024,rushingTDs,26,
Missouri,2024,rushingYards,2152,
Missouri,2024,fourthDowns,19,
Missouri,2024,thirdDowns,193,
Missouri,2024,penaltyYards,658,
Missouri,2024,turnovers,9,
Missouri,2024,puntReturnTDs,1,
Missouri,2024,interceptionYards,161,
Missouri,2024,totalYards,5068,
Missouri,2024,kickReturnTDs,0,
Missouri,2024,tacklesForLoss,69,
Missouri,2024,kickReturnYards,452,
Missouri,2024,passingTDs,14,
Missouri,2024,firstDowns,276,
Missouri,2024,fourthDownConversions,10,
Missouri,2024,interceptions,5,
Missouri,2024,netPassingYards,2916,
Missouri,2024,possessionTime,25672,
Missouri,2024,puntReturns,8,
Missouri,2024,sacks,27,
Missouri,2024,interceptionTDs,1,
Missouri,2024,passCompletions,249,
Missouri,2024,puntReturnYards,27,
Missouri,2024,fumblesRecovered,10,
Missouri,2024,penalties,73,
Missouri,2024,rushingAttempts,515,
Missouri,2024,passAttempts,403,
Missouri,2024,passesIntercepted,7,
Navy,2024,fumblesRecovered,7,
Navy,2024,puntReturns,14,
Navy,2024,kickReturns,22,
Navy,2024,puntReturnYards,65,
Navy,2024,fourthDowns,24,
Navy,2024,puntReturnTDs,0,
Navy,2024,penalties,66,
Navy,2024,firstDowns,221,
Navy,2024,penaltyYards,585,
Navy,2024,passesIntercepted,17,
Navy,2024,kickReturnTDs,0,
Navy,2024,sacks,28,
Navy,2024,turnovers,14,
Navy,2024,games,13,
Navy,2024,kickReturnYards,362,
Navy,2024,interceptionTDs,3,
Navy,2024,passingTDs,15,
Navy,2024,passCompletions,99,
Navy,2024,fourthDownConversions,15,
Navy,2024,interceptionYards,329,
Navy,2024,rushingAttempts,590,
Navy,2024,netPassingYards,1609,
Navy,2024,fumblesLost,8,
Navy,2024,rushingTDs,38,
Navy,2024,tacklesForLoss,61,
Navy,2024,interceptions,6,
Navy,2024,possessionTime,23487,
Navy,2024,thirdDownConversions,62,
Navy,2024,rushingYards,3225,
Navy,2024,totalYards,4834,
Navy,2024,passAttempts,179,
Navy,2024,thirdDowns,162,
NC State,2024,puntReturnTDs,0,
NC State,2024,sacks,23,
NC State,2024,penaltyYards,620,
NC State,2024,kickReturns,22,
NC State,2024,turnovers,23,
NC State,2024,passAttempts,391,
NC State,2024,interceptionTDs,2,
NC State,2024,netPassingYards,3023,
NC State,2024,penalties,66,
NC State,2024,passingTDs,21,
NC State,2024,rushingAttempts,420,
NC State,2024,fumblesRecovered,10,
NC State,2024,tacklesForLoss,85,
NC State,2024,fourthDowns,20,
NC State,2024,fumblesLost,10,
NC State,2024,totalYards,4915,
NC State,2024,puntReturns,10,
NC State,2024,interceptions,13,
NC State,2024,rushingYards,1892,
NC State,2024,interceptionYards,166,
NC State,2024,kickReturnTDs,0,
NC State,2024,firstDowns,263,
NC State,2024,puntReturnYards,82,
NC State,2024,fourthDownConversions,11,
NC State,2024,kickReturnYards,581,
NC State,2024,games,13,
NC State,2024,thirdDowns,155,
NC State,2024,passesIntercepted,10,
NC State,2024,possessionTime,24761,
NC State,2024,passCompletions,255,
NC State,2024,rushingTDs,21,
NC State,2024,thirdDownConversions,58,
Nebraska,2024,rushingTDs,22,
Nebraska,2024,kickReturnTDs,0,
Nebraska,2024,fourthDowns,23,
Nebraska,2024,penaltyYards,691,
Nebraska,2024,rushingAttempts,445,
Nebraska,2024,passAttempts,434,
Nebraska,2024,puntReturnYards,73,
Nebraska,2024,kickReturns,25,
Nebraska,2024,passingTDs,13,
Nebraska,2024,kickReturnYards,450,
Nebraska,2024,thirdDownConversions,75,
Nebraska,2024,penalties,80,
Nebraska,2024,fumblesLost,7,
Nebraska,2024,games,13,
Nebraska,2024,interceptions,12,
Nebraska,2024,passesIntercepted,11,
Nebraska,2024,totalYards,4661,
Nebraska,2024,rushingYards,1705,
Nebraska,2024,thirdDowns,177,
Nebraska,2024,interceptionYards,185,
Nebraska,2024,interceptionTDs,3,
Nebraska,2024,turnovers,19,
Nebraska,2024,firstDowns,282,
Nebraska,2024,puntReturnTDs,0,
Nebraska,2024,fourthDownConversions,9,
Nebraska,2024,puntReturns,15,
Nebraska,2024,netPassingYards,2956,
Nebraska,2024,sacks,29,
Nebraska,2024,possessionTime,25055,
Nebraska,2024,tacklesForLoss,81,
Nebraska,2024,passCompletions,287,
Nebraska,2024,fumblesRecovered,6,
Nevada,2024,netPassingYards,2764,
Nevada,2024,possessionTime,24208,
Nevada,2024,firstDowns,253,
Nevada,2024,passingTDs,19,
Nevada,2024,fumblesLost,7,
Nevada,2024,interceptionYards,91,
Nevada,2024,rushingTDs,21,
Nevada,2024,passAttempts,366,
Nevada,2024,thirdDowns,170,
Nevada,2024,rushingAttempts,460,
Nevada,2024,kickReturns,35,
Nevada,2024,sacks,14,
Nevada,2024,rushingYards,2135,
Nevada,2024,fumblesRecovered,2,
Nevada,2024,fourthDownConversions,15,
Nevada,2024,kickReturnTDs,0,
Nevada,2024,fourthDowns,29,
Nevada,2024,puntReturnTDs,0,
Nevada,2024,interceptions,8,
Nevada,2024,games,13,
Nevada,2024,penalties,99,
Nevada,2024,kickReturnYards,630,
Nevada,2024,turnovers,15,
Nevada,2024,puntReturns,10,
Nevada,2024,tacklesForLoss,54,
Nevada,2024,thirdDownConversions,76,
Nevada,2024,totalYards,4899,
Nevada,2024,puntReturnYards,76,
Nevada,2024,passesIntercepted,11,
Nevada,2024,passCompletions,247,
Nevada,2024,penaltyYards,950,
Nevada,2024,interceptionTDs,1,
New Mexico,2024,passingTDs,12,
New Mexico,2024,kickReturnYards,348,
New Mexico,2024,kickReturnTDs,0,
New Mexico,2024,turnovers,19,
New Mexico,2024,passAttempts,390,
New Mexico,2024,penaltyYards,978,
New Mexico,2024,possessionTime,20795,
New Mexico,2024,thirdDownConversions,64,
New Mexico,2024,penalties,112,
New Mexico,2024,kickReturns,20,
New Mexico,2024,puntReturnYards,88,
New Mexico,2024,interceptionYards,3,
New Mexico,2024,fourthDowns,19,
New Mexico,2024,sacks,19,
New Mexico,2024,firstDowns,296,
New Mexico,2024,rushingTDs,37,
New Mexico,2024,rushingYards,3048,
New Mexico,2024,puntReturnTDs,1,
New Mexico,2024,games,12,
New Mexico,2024,fourthDownConversions,13,
New Mexico,2024,tacklesForLoss,47,
New Mexico,2024,rushingAttempts,454,
New Mexico,2024,interceptions,12,
New Mexico,2024,passesIntercepted,3,
New Mexico,2024,netPassingYards,2768,
New Mexico,2024,passCompletions,226,
New Mexico,2024,totalYards,5816,
New Mexico,2024,thirdDowns,149,
New Mexico,2024,puntReturns,9,
New Mexico,2024,fumblesLost,7,
New Mexico,2024,fumblesRecovered,7,
New Mexico,2024,interceptionTDs,0,
New Mexico State,2024,totalYards,3869,
New Mexico State,2024,fumblesRecovered,1,
New Mexico State,2024,netPassingYards,1718,
New Mexico State,2024,kickReturnTDs,0,
New Mexico State,2024,possessionTime,21197,
New Mexico State,2024,fourthDowns,16,
New Mexico State,2024,passAttempts,320,
